mean_ci_0,mean_ci_1,mean_ci_2,mean_ci_3,mean_ci_4,mean_ci_5,mean_ci_6,mean_ci_7,mean_ci_8,mean_ci_9,mean_ci_10,mean_ci_11,mean_ci_12,mean_ci_13,mean_ci_14,mean_ci_15,mean_ci_16,mean_ci_17,mean_ci_18,mean_ci_19,mean_ci_20,mean_ci_21,mean_ci_22,mean_ci_23,mean_ci_24,mean_ci_25,mean_ci_26,mean_ci_27,mean_ci_28,mean_ci_29,mean_ci_30,mean_ci_31
0.225598819131652,0.109464998060915,-0.182395995863092,0.166420910066615,-0.134036553483456,0.120060182164113,0.258613251795371,0.015939558598523,-0.073073491677642,0.419808149387439,-0.465997413198153,-0.086561023245255,-0.57176325639089,-0.053293017931283,0.2154893600444,0.036957811490477,0.056423854604364,-0.140917483636489,-0.613963647261262,-0.16106387839963,-0.213008853346109,-0.036160986423493,-0.032243698090315,-0.201087824056546,-0.021162496780356,-0.066186738352602,-0.628370384772619,0.001158562749624,-0.031507215459521,0.132821505575751,-0.094658408289154,0.35486504179736
0.222497959940197,0.110213654079516,-0.162549869591141,0.195198786661845,-0.111868905083736,0.098005494645044,0.204588299035169,0.023742736176881,-0.095483829720227,0.422610467580492,-0.468247188688958,-0.19160007542535,-0.567849550804455,0.015457557064596,0.223223681638196,-0.005535266552701,0.093676369337442,-0.131400002625911,-0.607597486409422,-0.177119388726156,-0.190769984546334,-0.0590793217392,-0.051030309921871,-0.232686246177564,-0.010313843727775,-0.054365039123733,-0.575855025281645,-0.099494441897187,-0.031339612298275,0.142234913925066,-0.112955303617102,0.381912249204231
0.227595664309086,0.150340584104384,-0.203536363859736,0.192149495026348,-0.128528552534172,0.151059292156149,0.175046309026584,0.022123005820086,-0.094843070910035,0.4304036133092,-0.480162521471848,-0.206420863449976,-0.567669115809573,0.004826314111769,0.234242510012779,0.010639184926215,0.053638470031925,-0.144181160835197,-0.578272308122266,-0.199423975798414,-0.202526854841995,-0.082842357255317,-0.052449388379181,-0.215032891527674,0.006055991423341,-0.052377859596163,-0.603846376409402,-0.060667926143553,0.019844495628432,0.173155388335471,-0.119669568583344,0.385373677806677
0.260389763694734,0.171946962228573,-0.183173304065489,0.193569142252016,-0.147509558011408,0.207684069328631,0.186987002880251,0.019883038189549,-0.082749166794551,0.449354501256051,-0.471081018352356,-0.132869600055691,-0.59692583562663,0.013153508013019,0.244196054418213,0.017843098373702,0.020359826913008,-0.114801570289553,-0.607484806878253,-0.171853712521111,-0.200078666514645,-0.086602641317325,-0.058055423725492,-0.179309609686383,-0.026741057503013,-0.063304272262404,-0.603404227357644,-0.044784883371531,-0.046344791628564,0.146406781871636,-0.071330707433681,0.401492921205667
0.204390750487801,0.120559484021578,-0.183762377170206,0.179557987113367,-0.097641250636662,0.156726019002963,0.247419209452346,0.021623540532892,-0.081693822995294,0.434412936680019,-0.477252405043691,-0.136229990632273,-0.576203845068812,-0.009915611997712,0.222754032956436,0.027667374354496,0.069928019342478,-0.130020520556718,-0.572501458157785,-0.171047623871255,-0.198181706701871,-0.067584096593782,-0.035866396373604,-0.206586686277296,-0.011292094312376,-0.056191941775614,-0.605885886028409,-0.026705761556514,0.014476323025883,0.172888356159092,-0.103107642865507,0.319533883337863
0.196390300315168,0.155804234925247,-0.211538693806353,0.193091423731714,-0.100311616879863,0.175850479992254,0.207303980468097,0.015736453602777,-0.093541130503199,0.439224478984742,-0.481294655094021,-0.187731393122751,-0.560216237496781,-0.000911900032263,0.233511772129293,0.023949995460785,0.052888518787528,-0.136549731986107,-0.559569947960738,-0.212812470954879,-0.213997544886201,-0.078468610973735,-0.040405112576034,-0.212942109743476,0.023741004761848,-0.051552194354468,-0.609136472799276,-0.046559811900615,0.036266162614706,0.184216309917821,-0.132061200495197,0.34967166283413
0.211353949795011,0.110852220087054,-0.192347846279517,0.168139011952007,-0.124487695638891,0.141926095595409,0.242594529292546,0.01697015649188,-0.074350672715809,0.411454799410421,-0.477044405648485,-0.081050212145783,-0.556919210124761,-0.061269371377421,0.211185441308771,0.038312940510878,0.058011503395392,-0.142548844356497,-0.608725812257035,-0.125190846651094,-0.224528752558399,-0.040670472488273,-0.017979023527005,-0.214029923983617,-0.015151342231548,-0.074650287828263,-0.639159915503114,0.017608130641747,-0.008371675608942,0.122588671489211,-0.097585689189145,0.330500760959694
0.237003100180143,0.112905951684445,-0.195506806317025,0.157705923296964,-0.145081447368186,0.112317421700101,0.258580396304259,0.019856366659263,-0.079412497202488,0.426831040279688,-0.48148951246529,-0.090879808809306,-0.574457879807498,-0.050752032837654,0.215290634968394,0.033911719717671,0.048491653734566,-0.145191354393909,-0.613425669612715,-0.170527837881063,-0.208034212273118,-0.032533783566307,-0.023659707777001,-0.191994453755182,-0.023404361302587,-0.067199130407283,-0.624339850770461,0.004131748970296,-0.022971898880536,0.143839838143715,-0.094906048824054,0.354169232846313
0.221380614433182,0.176400323124915,-0.205271171571763,0.188629410612359,-0.122592462995409,0.130102043154917,0.202228815706392,0.022810609577453,-0.079346994454781,0.436648780505543,-0.475758348323711,-0.188481197118351,-0.571252299957488,-0.010320022938237,0.236982524497052,0.017554261843668,0.039656192268411,-0.132182428817431,-0.586284125580975,-0.206220753206564,-0.214644375410288,-0.076992923980706,-0.04793048805672,-0.2112055295147,0.02647994443366,-0.057471917125664,-0.604727450707187,-0.042698027221614,-0.004228978692107,0.16810125139325,-0.132653934801355,0.400210184134441
0.237280939000885,0.110681599373001,-0.194478202719757,0.160654527770758,-0.145090850504317,0.109103370709596,0.261150904503223,0.018296282766765,-0.083410858529041,0.428894638260071,-0.489684751509009,-0.090193083560145,-0.579529545999862,-0.04770367858126,0.216706190434461,0.032509877875831,0.050278370520352,-0.146277714841622,-0.614815462657527,-0.17526697474406,-0.211508713360574,-0.035326164014436,-0.025931174539634,-0.194667195297174,-0.0226032095332,-0.06864197943926,-0.624282232007465,0.005268730424546,-0.021149470958532,0.141495236280576,-0.090831404526693,0.342733597508757
0.226583670220665,0.109681299373561,-0.186445201729814,0.166019849334466,-0.137618734406911,0.106334502380845,0.271076049403967,0.019911242526251,-0.075769104088682,0.427109805162291,-0.473073981601644,-0.081312607722105,-0.571862807950458,-0.049982748711733,0.216971289869901,0.031712106933245,0.051429625575406,-0.136954069559185,-0.61952694160612,-0.164366767527787,-0.217632687927501,-0.03102241295415,-0.024258875615291,-0.199719432187644,-0.014637557311437,-0.067573314825249,-0.623423836118466,0.000634709876534,-0.033849517497033,0.133365860369333,-0.098260048298618,0.350174366043427
0.232704297765743,0.135706611222381,-0.201977723867252,0.17705827357666,-0.080567154102499,0.206970743648331,0.22102152340982,0.05950266410887,-0.099300685008754,0.451478395098255,-0.499522276335822,-0.131644446946806,-0.551257840203129,-0.021171471479194,0.249997710805341,0.032101858757683,0.034268067169346,-0.142862419240546,-0.548455413883394,-0.186785639626972,-0.213511952674129,-0.074296098730342,-0.053950260340534,-0.171263791567944,0.014250512889055,-0.042148885944941,-0.602932963354385,-0.02246161125344,0.059102015671611,0.161391319506255,-0.106406432535002,0.331452047580529
0.241551741057386,0.144801876826871,-0.204069245109955,0.162732202703288,-0.169494278890003,0.125749350789313,0.330813776537783,-0.016169017615418,-0.116509260314827,0.498534566583112,-0.484327606856823,-0.065943637304008,-0.511379678919911,-0.026579613347227,0.173802727631604,0.008400312301819,0.085237475422522,-0.15928275740395,-0.533252262324095,-0.300342380891864,-0.239131259960898,0.047855724301189,0.024529749391756,-0.224784512103846,-0.00716616249847,-0.145433752021442,-0.56015531172355,0.040948838414624,-0.061355614821271,0.138531712477561,-0.141672615675877,0.373473744032284
0.25432401762928,0.146672110599111,-0.244714087579731,0.170334428027904,-0.204622096812226,0.169689864370088,0.289652591120395,-0.000317247106962,-0.155948227192512,0.449557298241909,-0.474714867139267,-0.138645224431056,-0.54982898914713,0.007831908304686,0.203620332877262,-0.029850079457994,0.019970934838057,-0.15736775198099,-0.483997806401576,-0.285406793799188,-0.196819788346193,0.004788335475881,0.036073533695791,-0.24743383194683,0.029082437779881,-0.098998037762782,-0.586801068257477,0.013187605224676,-0.070448549460399,0.197945228418714,-0.10348954414791,0.41223023550869
0.275172605489691,0.123410435635141,-0.231681035750586,0.152068169858388,-0.178907497424929,0.152167262111291,0.27836359653839,0.001627169461732,-0.180334895916715,0.414268219735527,-0.46411798592063,-0.162814260149996,-0.543031277215999,0.037771629304558,0.183948497112462,-0.069611356457007,0.085099353090577,-0.157484726511293,-0.500634252782101,-0.237002848333192,-0.192421764479545,-0.001295102706206,-0.004104768789873,-0.210202336392325,-0.026495196100702,-0.124931442173387,-0.546058143394581,-0.051715197325077,-0.050617536749232,0.211059661136697,-0.104987411219897,0.39709135512079
0.260867217023458,0.149740199456158,-0.216149458089577,0.1537532792726,-0.187839472192406,0.108911670797638,0.319122646680911,-0.002316061221063,-0.122471050186349,0.507500478133027,-0.494266544814621,-0.087898758293263,-0.527620229444334,-0.019848668109626,0.1786562126529,0.011896813319098,0.053341936799032,-0.164094224678619,-0.540590831424509,-0.306980747955718,-0.233541933254206,0.035000855502273,0.013568045455031,-0.201521505654923,-0.001728187288973,-0.131374560758871,-0.568012530037335,0.033691184754883,-0.059754039696418,0.150976799245525,-0.141478677360075,0.391703971315707
0.226069880596979,0.150217343898552,-0.240518625440325,0.180062880034519,-0.172839128220467,0.153011231355264,0.317982460398384,-0.000696046910787,-0.150092359448613,0.443683790003645,-0.465027025258037,-0.135963791640292,-0.540704638290573,-0.003851349360611,0.195090554798888,-0.010298067517743,0.033440355211496,-0.153152552882577,-0.511546512304897,-0.292537276869194,-0.228349460092124,0.020873734911143,0.037460915734467,-0.23601584721514,0.051379900714251,-0.095144595947563,-0.575345578747736,0.009482978082354,-0.068407157137597,0.190427315388609,-0.13824081979692,0.38687813630931
0.24653761361866,0.136899905031298,-0.225336451185484,0.158634998277468,-0.18390757619078,0.105506343103639,0.332858280641581,-0.004891987175566,-0.126717023066666,0.505004045834178,-0.485392261857856,-0.089999774419894,-0.520878481028015,-0.028062830270868,0.171038374674749,0.015608189935311,0.060070962734418,-0.159771336778386,-0.533833221213458,-0.292409787554141,-0.245325371760186,0.039938029488676,0.011007736848463,-0.224048229189564,-0.003977756788205,-0.131844139654725,-0.574619290355134,0.020949245762233,-0.055905487161921,0.150907751660768,-0.146513810917123,0.382079592918696
0.2647090126663,0.150235629742166,-0.200747286886978,0.15099966277563,-0.190043006319928,0.111295439942337,0.30527764084625,-0.002336799903814,-0.128849147763381,0.508924109207939,-0.482406056527771,-0.089509400664203,-0.527910533124831,-0.012841313646467,0.183694072053837,0.003417248355482,0.059162965739396,-0.158921980034949,-0.559764881715623,-0.322666838250832,-0.227015583727286,0.026326118370713,0.005892395573571,-0.192236717873767,-0.007470891324876,-0.120819259751171,-0.56190017844314,0.041539410713004,-0.070539119781982,0.140315236471621,-0.135458834858528,0.412014629914245
0.229647283509806,0.133757515750535,-0.21495688362452,0.174051088446319,-0.165978009777103,0.124544520828657,0.339870923009796,-0.015608547100177,-0.131726444860839,0.494804375777966,-0.499413202314273,-0.079421059835864,-0.514816814034745,-0.020152621160167,0.181900427109845,0.009746848567612,0.071354972495549,-0.159947541032823,-0.534386415709404,-0.330538725952847,-0.242975860456194,0.05320793878881,0.022327308843344,-0.217129925373888,0.00546983198855,-0.126732088608559,-0.562792504179305,0.029766263723697,-0.049200413320079,0.142630869742024,-0.153302359165273,0.362323678598024
0.260803176953957,0.15892825585299,-0.202940844039878,0.164550482146982,-0.184732903530686,0.145734301842479,0.314362649871723,-0.000601309095172,-0.126547362533924,0.50506216885549,-0.480212004072424,-0.084947541572046,-0.531493376022664,-0.015836369961608,0.180126383549709,0.018921906541041,0.049412586118864,-0.150714953200541,-0.545699457975401,-0.292324153733426,-0.219481494783869,0.016319358613396,0.005066252708354,-0.193876005223264,-0.021478667639726,-0.136865085392408,-0.568205316861471,0.024225155472,-0.066514770942403,0.164914332390965,-0.117455925711471,0.377413538001154
